worker_id,completed,approved,rejected,blocked,avghittime,relevance_stdev,sentiment_stdev,position_stdev
1167,1,1,0,0,-9,-9,-9,-9
537,10,10,0,0,50.5,1.034105894,0.916515139,0.998749218
487,10,10,0,0,82.1,0.62249498,1.085126721,1.130265456
331,47,47,0,0,97.06382979,1.112045656,0.866453763,0.880589977
911,2,2,0,0,-9,-9,-9,-9
4,63,63,0,0,79.49206349,0.997982343,0.771481146,0.895610636
1072,1,1,0,0,-9,-9,-9,-9
765,11,11,0,0,163.8181818,0.669587266,0.913502893,1.034824467
1012,2,2,0,0,-9,-9,-9,-9
246,6,6,0,0,-9,0.661437828,1.370772415,1.370772415
52,148,148,0,0,123.2432432,1.143398924,0.851665953,0.933811549
811,1,1,0,0,-9,-9,-9,-9
592,9,9,0,0,-9,0.506135199,1.174247855,1.097678441
293,13,13,0,0,3414.307692,1.192927878,0.714132486,0.615384615
710,24,24,0,0,81.70833333,1.030565851,1.276413636,1.376892637
603,1,1,0,0,-9,-9,-9,-9
186,3,3,0,0,-9,0.866025404,1.114924013,1.089724736
568,4,4,0,0,-9,0.496078371,0.726184377,0.65847836
239,109,109,0,0,77.06422018,0.967726844,1.127730829,1.215688006
573,8,8,0,0,-9,0.999511599,1.370113586,1.2683615
816,2,2,0,0,-9,-9,-9,-9
1158,1,1,0,0,-9,-9,-9,-9
964,1,1,0,0,-9,-9,-9,-9
170,71,71,0,0,109.5633803,0.870131623,0.932860492,0.738659578
178,3,3,0,0,-9,1.105541597,0.715818898,0.668042657
57,104,104,0,0,62.15384615,0.877361037,1.020600104,1.005124929
1025,2,2,0,0,-9,-9,-9,-9
171,83,83,0,0,57.42168675,0.949746129,1.0484891,1.018196102
435,8,8,0,0,-9,1.286574303,1.074172311,1.074860663
982,3,3,0,0,-9,0.372677996,1.220655562,1.220655562
387,1,1,0,0,-9,-9,-9,-9
386,1,1,0,0,-9,-9,-9,-9
268,8,8,0,0,-9,0.70641591,0.896499268,1.138804197
771,5,5,0,0,-9,1.113552873,1.178982612,1.160818677
35,147,147,0,0,697.6666667,0.800272626,0.971674087,0.908872645
231,22,22,0,0,2164.272727,0.876400886,1.325681572,1.210994684
755,4,4,0,0,-9,0.982264603,1.083205121,0.730296743
47,401,401,0,0,185.3017456,0.74637575,0.643255018,0.738387038
739,3,3,0,0,-9,1.497683396,1.341640787,1.374772708
656,4,4,0,0,-9,0.612372436,1.285435238,1.111024302
1141,3,3,0,0,-9,0.986013297,0.849836586,1.027402334
131,111,111,0,0,412.7567568,0.828813528,0.85097159,0.897425621
242,6,6,0,0,-9,1.033299731,1.079319487,1.037491633
550,6,6,0,0,-9,0.288675135,0.57584479,0.57130455
518,1,1,0,0,-9,-9,-9,-9
1097,1,1,0,0,-9,-9,-9,-9
384,3,3,0,0,-9,0.595119036,1.299038106,1.404358296
834,1,1,0,0,-9,-9,-9,-9
889,3,3,0,0,-9,0.552770798,0.623609564,0.471404521
540,23,23,0,0,234.4782609,0.800150624,0.933514506,1.098047126
526,2,2,0,0,-9,-9,-9,-9
282,1,1,0,0,-9,-9,-9,-9
1189,1,1,0,0,-9,-9,-9,-9
1184,1,1,0,0,-9,-9,-9,-9
421,2,2,0,0,-9,-9,-9,-9
86,204,204,0,0,56.89215686,0.97266486,0.88736716,1.023398139
827,1,1,0,0,-9,-9,-9,-9
402,22,22,0,0,82.95454545,1.127006933,0.754569414,0.984171606
203,55,55,0,0,39.85454545,1.154751234,1.189407305,1.162157534
216,52,52,0,0,59.48076923,0.939937659,1.135854549,1.09334961
136,47,47,0,0,83.93617021,0.991646869,1.198829361,1.233888825
553,16,16,0,0,78.8125,0.848798553,0.935243884,1.13646946
830,3,3,0,0,-9,0.640095479,0.897527468,1.027402334
442,2,2,0,0,-9,-9,-9,-9
520,1,1,0,0,-9,-9,-9,-9
311,1,1,0,0,-9,-9,-9,-9
344,43,43,0,0,115.7209302,1.159355391,1.21318589,1.196370199
1127,1,1,0,0,-9,-9,-9,-9
724,3,3,0,0,-9,0.862006703,1.114924013,1.089724736
336,8,8,0,0,-9,1.165922382,1.976176469,1.932453104
616,2,2,0,0,-9,-9,-9,-9
712,1,1,0,0,-9,-9,-9,-9
1155,1,1,0,0,-9,-9,-9,-9
548,6,6,0,0,-9,0.904272267,1.037491633,1.114924013
572,1,1,0,0,-9,-9,-9,-9
1020,1,1,0,0,-9,-9,-9,-9
829,1,1,0,0,-9,-9,-9,-9
781,3,3,0,0,-9,0.276385399,0.924211376,1.1426091
711,6,6,0,0,-9,0.799305254,1.171863426,1.135751098
135,39,39,0,0,67.46153846,0.840379481,1.5192526,1.510796212
378,5,5,0,0,-9,1.326649916,1.024152766,1.043955818
608,8,8,0,0,-9,0.927024811,1.172413793,1.048185114
97,5,5,0,0,-9,1.067707825,1.392018772,1.462362525
779,1,1,0,0,-9,-9,-9,-9
299,84,84,0,0,98.5952381,1.266945094,1.355705418,1.321115592
905,1,1,0,0,-9,-9,-9,-9
910,1,1,0,0,-9,-9,-9,-9
443,2,2,0,0,-9,-9,-9,-9
502,2,2,0,0,-9,-9,-9,-9
5,15,15,0,0,117.6,0.902311846,1.203708521,1.346641405
1039,1,1,0,0,-9,-9,-9,-9
963,1,1,0,0,-9,-9,-9,-9
634,7,7,0,0,-9,0.854161482,0.847816529,0.999313894
383,1,1,0,0,-9,-9,-9,-9
1111,1,1,0,0,-9,-9,-9,-9
1040,1,1,0,0,-9,-9,-9,-9
1169,1,1,0,0,-9,-9,-9,-9
542,2,2,0,0,-9,-9,-9,-9
152,4,4,0,0,-9,0.866025404,1.375984496,1.349897115
138,6,6,0,0,-9,1.247219129,0.998268397,1.067187373
941,1,1,0,0,-9,-9,-9,-9
927,1,1,0,0,-9,-9,-9,-9
1041,2,2,0,0,-9,-9,-9,-9
541,3,3,0,0,-9,1.299038106,1.157083824,1.264911064
655,11,11,0,0,65.63636364,0.761957028,1.143088905,1.157663113
804,1,1,0,0,-9,-9,-9,-9
274,19,19,0,0,59.36842105,0.917945888,1.009179924,1.118605518
600,10,10,0,0,137.3,1.240967365,0.812610615,0.937078622
782,1,1,0,0,-9,-9,-9,-9
635,15,15,0,0,77.06666667,1.040699551,0.805536398,0.903081146
1147,1,1,0,0,-9,-9,-9,-9
943,1,1,0,0,-9,-9,-9,-9
1159,2,2,0,0,-9,-9,-9,-9
499,16,16,0,0,90.9375,0.841867112,1.081696828,1.133631187
459,4,4,0,0,-9,1.346291202,1.123486636,1.398411798
995,2,2,0,0,-9,-9,-9,-9
1136,1,1,0,0,-9,-9,-9,-9
450,26,26,0,0,146.7692308,0.935364926,0.97953761,0.989383498
1096,1,1,0,0,-9,-9,-9,-9
552,2,2,0,0,-9,-9,-9,-9
9003,99,0,99,0,22.84848485,0.050188401,0.156891157,0.070887216
1046,1,1,0,0,-9,-9,-9,-9
978,2,2,0,0,-9,-9,-9,-9
1112,1,1,0,0,-9,-9,-9,-9
997,1,1,0,0,-9,-9,-9,-9
865,1,1,0,0,-9,-9,-9,-9
221,8,8,0,0,-9,0.695268608,0.559016994,0.242061459
629,3,3,0,0,-9,0.687184271,0.862006703,0.640095479
98,21,21,0,0,71.14285714,0.886085432,1.377235795,1.362658287
210,32,32,0,0,6583.40625,0.953893133,1.080726029,1.230710542
863,1,1,0,0,-9,-9,-9,-9
864,1,1,0,0,-9,-9,-9,-9
751,3,3,0,0,-9,1.471960144,0.707106781,0.640095479
990,2,2,0,0,-9,-9,-9,-9
907,2,2,0,0,-9,-9,-9,-9
254,25,25,0,0,74.76,1.38,1.350432457,1.186195103
322,125,125,0,0,55.864,1.126097687,0.969068927,1.093778852
284,1,1,0,0,-9,-9,-9,-9
457,14,14,0,0,48.14285714,0.933879062,1.085473423,1.14508711
220,86,86,0,0,57.94186047,0.754823815,0.865855218,1.017023045
675,7,7,0,0,-9,0.847415037,1.214434877,1.40213278
870,1,1,0,0,-9,-9,-9,-9
967,1,1,0,0,-9,-9,-9,-9
895,4,4,0,0,-9,1.452368755,0.638876565,0.860113898
20,874,874,0,0,699.51373,0.664374061,0.632759845,0.643004064
940,2,2,0,0,-9,-9,-9,-9
1133,3,3,0,0,-9,1.010362971,1.38443731,1.320248293
389,35,35,0,0,124.8571429,1.009419918,1.035136769,1.014898347
571,1,1,0,0,-9,-9,-9,-9
590,1,1,0,0,-9,-9,-9,-9
622,7,7,0,0,-9,1.440574574,0.970931683,0.701065891
916,1,1,0,0,-9,-9,-9,-9
843,2,2,0,0,-9,-9,-9,-9
481,5,5,0,0,-9,0.860232527,0.908561921,0.964752778
476,2,2,0,0,-9,-9,-9,-9
893,1,1,0,0,-9,-9,-9,-9
1076,1,1,0,0,-9,-9,-9,-9
1066,2,2,0,0,-9,-9,-9,-9
725,2,2,0,0,-9,-9,-9,-9
67,288,288,0,0,62.30902778,0.793024219,1.126720822,1.136463943
432,1,1,0,0,-9,-9,-9,-9
364,9,9,0,0,-9,1.20825351,1.168850263,1.379254781
601,19,19,0,0,124.5789474,0.991218367,1.235611061,1.171863426
1092,1,1,0,0,-9,-9,-9,-9
412,11,11,0,0,128,0.516264395,1.071802375,1.039508784
894,1,1,0,0,-9,-9,-9,-9
524,2,2,0,0,-9,-9,-9,-9
430,6,6,0,0,-9,1.098452194,1.341809791,1.272418021
330,1,1,0,0,-9,-9,-9,-9
1032,1,1,0,0,-9,-9,-9,-9
294,5,5,0,0,-9,1.268857754,0.628539361,0.577350269
721,4,4,0,0,-9,0.856956825,1.274754878,1.248436522
245,1,1,0,0,-9,-9,-9,-9
918,1,1,0,0,-9,-9,-9,-9
699,2,2,0,0,-9,-9,-9,-9
428,5,5,0,0,-9,1.178982612,1.220655562,1.152171862
1089,1,1,0,0,-9,-9,-9,-9
787,4,4,0,0,-9,1.170937125,0.829156198,0.618241233
230,20,20,0,0,65.35,0.706111712,0.833291666,0.888603989
522,10,10,0,0,22.7,1.28233186,1.217116784,1.05301404
738,1,1,0,0,-9,-9,-9,-9
730,3,3,0,0,-9,0.866025404,0.552770798,0.745355993
597,8,8,0,0,-9,1.056508844,1.431036969,1.391216687
961,1,1,0,0,-9,-9,-9,-9
1009,1,1,0,0,-9,-9,-9,-9
1078,1,1,0,0,-9,-9,-9,-9
399,11,11,0,0,66.09090909,0.961017023,0.868110421,0.919261292
949,7,7,0,0,-9,1.26571751,1.30104125,1.256276758
783,2,2,0,0,-9,-9,-9,-9
1173,1,1,0,0,-9,-9,-9,-9
756,4,4,0,0,-9,1.130196333,0.653197265,0.816496581
704,10,10,0,0,105.6,1.539277428,1.424876639,1.34404301
538,11,11,0,0,108.2727273,0.953462589,1.070596883,0.995859195
695,3,3,0,0,-9,0.953793595,1.010362971,1.187317237
973,2,2,0,0,-9,-9,-9,-9
576,1,1,0,0,-9,-9,-9,-9
458,7,7,0,0,-9,0.60080728,1.080910425,1.070833168
26,77,77,0,0,66.79220779,0.833170277,1.012314192,1.110264508
353,13,13,0,0,80.61538462,1.019774891,1.315024692,1.313336237
554,7,7,0,0,-9,0.874817765,1.001911439,1.066656037
297,14,14,0,0,117.3571429,0.920292766,1.108881906,1.199857592
77,4,4,0,0,-9,0.866025404,1.043955818,1.043955818
260,11,11,0,0,140.9090909,1.19226155,0.71401264,0.558554806
201,77,77,0,0,211.2337662,0.783510917,0.772809119,0.862262113
841,3,3,0,0,-9,1.497683396,1.1,0.781024968
700,6,6,0,0,-9,1.111024302,1.402477147,1.585705777
368,70,70,0,0,626.3571429,1.082773272,1.023979151,1.127310702
719,1,1,0,0,-9,-9,-9,-9
199,4,4,0,0,-9,1.053268722,0.559016994,0.559016994
328,16,16,0,0,69.1875,0.998044964,0.975383587,0.995327962
1160,2,2,0,0,-9,-9,-9,-9
633,5,5,0,0,-9,0.5,0.888819442,0.99380799
654,1,1,0,0,-9,-9,-9,-9
188,1,1,0,0,-9,-9,-9,-9
579,4,4,0,0,-9,0,1.197327754,1.165922382
1063,1,1,0,0,-9,-9,-9,-9
878,2,2,0,0,-9,-9,-9,-9
130,143,143,0,0,1522.734266,0.477282333,1.062992366,1.062992366
223,72,72,0,0,79.95833333,0.841625412,1.08127121,1.127654012
75,198,198,0,0,683.3888889,0.979381355,0.639890104,0.712125763
425,1,1,0,0,-9,-9,-9,-9
1171,1,1,0,0,-9,-9,-9,-9
105,13,13,0,0,104.0769231,1.06916851,1.110467094,1.045804743
638,3,3,0,0,-9,0.799305254,-9,1.067940011
1000,1,1,0,0,-9,-9,-9,-9
485,3,3,0,0,-9,1.16368667,1.431637795,1.135454182
740,1,1,0,0,-9,-9,-9,-9
240,126,126,0,0,88.88095238,0.819182575,0.869072534,1.066344123
1130,1,1,0,0,-9,-9,-9,-9
1091,1,1,0,0,-9,-9,-9,-9
398,26,26,0,0,78.26923077,0.959035203,1.18099773,1.135544037
88,139,139,0,0,76.35971223,0.973915466,1.072751763,1.124282275
9,56,56,0,0,59.53571429,1.141181808,1.149869248,1.285110313
391,14,14,0,0,124.6428571,0.92564787,0.971648861,1.029736206
1162,1,1,0,0,-9,-9,-9,-9
365,15,15,0,0,98.6,0.896133671,1.06426322,0.999846095
313,17,17,0,0,139.3529412,0.958931787,1.129013472,1.1399942
696,3,3,0,0,-9,1.320248293,-9,1.326649916
784,2,2,0,0,-9,-9,-9,-9
850,1,1,0,0,-9,-9,-9,-9
202,1,1,0,0,-9,-9,-9,-9
1001,1,1,0,0,-9,-9,-9,-9
156,38,38,0,0,66.55263158,0.898188967,1.200857491,1.190161598
449,2,2,0,0,-9,-9,-9,-9
441,1,1,0,0,-9,-9,-9,-9
431,1,1,0,0,-9,-9,-9,-9
301,30,30,0,0,64.76666667,1.073804245,0.829616712,0.812019088
648,3,3,0,0,-9,1.312334646,1.542778432,1.553455226
214,11,11,0,0,250.9090909,0.92597949,0.903105295,0.943387163
66,219,219,0,0,573.6073059,1.252686278,1.187534713,1.067328401
1023,2,2,0,0,-9,-9,-9,-9
285,4,4,0,0,-9,1.268611446,0.928559218,0.869226987
1178,1,1,0,0,-9,-9,-9,-9
352,14,14,0,0,51.92857143,0.861410507,0.809039835,0.831209415
45,5,5,0,0,-9,0.871779789,1.275735082,1.275735082
1187,1,1,0,0,-9,-9,-9,-9
663,13,13,0,0,93,0.760284515,1.006451085,1.006451085
438,1,1,0,0,-9,-9,-9,-9
882,3,3,0,0,-9,0.759202798,1.781447086,1.813835715
404,43,43,0,0,82.8372093,0.730154788,1.014541623,1.212864704
658,5,5,0,0,-9,0.583095189,0.842614977,0.974679434
639,6,6,0,0,-9,1.010362971,0.929659039,0.964752778
609,1,1,0,0,-9,-9,-9,-9
517,4,4,0,0,-9,0.768012858,0.962091386,1.16368667
1129,1,1,0,0,-9,-9,-9,-9
769,2,2,0,0,-9,-9,-9,-9
1055,1,1,0,0,-9,-9,-9,-9
860,1,1,0,0,-9,-9,-9,-9
861,1,1,0,0,-9,-9,-9,-9
1143,1,1,0,0,-9,-9,-9,-9
367,4,4,0,0,-9,1.053268722,1.019803903,1.019803903
273,7,7,0,0,-9,0.88640526,1.131641394,1.025192864
496,2,2,0,0,-9,-9,-9,-9
348,99,99,0,0,207.040404,0.975633527,1.225456637,1.171926637
823,10,10,0,0,126.1,1.165922382,1.340475662,1.311109555
250,2,2,0,0,-9,-9,-9,-9
504,4,4,0,0,-9,0.807677999,0.966226552,1.087930949
845,3,3,0,0,-9,0.276385399,1.462494065,1.58771324
1144,1,1,0,0,-9,-9,-9,-9
12,251,251,0,0,100.5657371,0.72921972,1.091302906,1.033068756
913,5,5,0,0,-9,1.409787218,0.77975938,0.831479419
14,468,468,0,0,1056.014957,0.896055486,1.049831864,1.051564339
791,1,1,0,0,-9,-9,-9,-9
120,55,55,0,0,58.50909091,0.972132358,0.969193435,0.962209952
414,20,20,0,0,151.95,1.030776406,0.902217179,1.168569876
1182,1,1,0,0,-9,-9,-9,-9
116,16,16,0,0,65.5625,1.028879852,0.942587312,0.92270474
1005,1,1,0,0,-9,-9,-9,-9
1082,2,2,0,0,-9,-9,-9,-9
302,13,13,0,0,70.15384615,0.824010973,1.082916017,0.979999922
163,45,45,0,0,71.57777778,1.249444321,0.881847107,0.851632419
959,4,4,0,0,-9,0.863767185,1.058817147,0.881670999
983,2,2,0,0,-9,-9,-9,-9
471,15,15,0,0,398.3333333,1.071214264,1.155766252,1.109293681
611,11,11,0,0,60,1.113404429,1.232103288,1.146995716
547,1,1,0,0,-9,-9,-9,-9
1132,1,1,0,0,-9,-9,-9,-9
1068,1,1,0,0,-9,-9,-9,-9
684,10,10,0,0,98.2,1.135781669,1.092659973,1.150695322
1085,1,1,0,0,-9,-9,-9,-9
955,1,1,0,0,-9,-9,-9,-9
256,26,26,0,0,54.38461538,1.058915377,0.978155835,1.004295165
24,415,415,0,0,198.7542169,0.715260931,0.284559734,0.256877517
670,4,4,0,0,-9,0.866025404,0.661437828,0.899218411
931,4,4,0,0,-9,1.322875656,0.928559218,1.06249183
298,4,4,0,0,-9,1.520690633,0.575639598,1.12815215
374,56,56,0,0,138,0.778733191,1.045612636,1.118440473
369,42,42,0,0,134.2619048,1.076031778,1.109680675,1.084756227
505,4,4,0,0,-9,1.053268722,1.143937826,1.198957881
1069,1,1,0,0,-9,-9,-9,-9
155,22,22,0,0,92.04545455,1.046874036,1.11537027,1.167258048
475,2,2,0,0,-9,-9,-9,-9
1057,2,2,0,0,-9,-9,-9,-9
533,3,3,0,0,-9,0,1.190238071,1.320248293
818,3,3,0,0,-9,0.942809042,1.431637795,0.852802865
200,2,2,0,0,-9,-9,-9,-9
1030,1,1,0,0,-9,-9,-9,-9
349,2,2,0,0,-9,-9,-9,-9
623,2,2,0,0,-9,-9,-9,-9
1128,2,2,0,0,-9,-9,-9,-9
308,8,8,0,0,-9,1.170937125,0.870370165,0.919213345
731,2,2,0,0,-9,-9,-9,-9
1139,1,1,0,0,-9,-9,-9,-9
790,5,5,0,0,-9,1.071214264,1.308400305,1.247219129
715,2,2,0,0,-9,-9,-9,-9
1135,1,1,0,0,-9,-9,-9,-9
521,2,2,0,0,-9,-9,-9,-9
970,2,2,0,0,-9,-9,-9,-9
744,4,4,0,0,-9,1,1.401728843,1.285435238
819,1,1,0,0,-9,-9,-9,-9
1191,1,1,0,0,-9,-9,-9,-9
17,226,226,0,0,354.1017699,0.779335945,1.119307694,0.981592998
511,8,8,0,0,-9,1.383143499,0.900680015,1.064261745
164,31,31,0,0,141.7741935,1.29582998,0.75807038,0.888046083
640,1,1,0,0,-9,-9,-9,-9
932,1,1,0,0,-9,-9,-9,-9
500,2,2,0,0,-9,-9,-9,-9
817,1,1,0,0,-9,-9,-9,-9
688,8,8,0,0,-9,0.892678554,1.351442617,1.240153728
1070,1,1,0,0,-9,-9,-9,-9
1077,2,2,0,0,-9,-9,-9,-9
763,1,1,0,0,-9,-9,-9,-9
1106,1,1,0,0,-9,-9,-9,-9
764,1,1,0,0,-9,-9,-9,-9
396,31,31,0,0,1139.741935,0.2456701,1.157026222,1.157026222
413,3,3,0,0,-9,1.027402334,1.187317237,1.280190958
803,1,1,0,0,-9,-9,-9,-9
354,48,48,0,0,79.625,1.105136661,1.03720898,1.015238827
224,139,139,0,0,78.74100719,0.854095011,1.087666986,1.095159967
397,4,4,0,0,-9,0.788095013,0.726184377,0.78062475
1148,1,1,0,0,-9,-9,-9,-9
602,5,5,0,0,-9,1.314343943,0.942072184,0.993730346
855,11,11,0,0,88.63636364,1.245446251,1.16052461,1.084749071
1015,1,1,0,0,-9,-9,-9,-9
473,53,53,0,0,56.35849057,0.930286267,0.804456677,0.981338201
1073,1,1,0,0,-9,-9,-9,-9
28,202,202,0,0,63.13861386,0.986365951,1.025493586,1.026290877
527,21,21,0,0,118.5238095,1.059189353,0.920669939,0.846961481
605,13,13,0,0,311.6153846,1.093958666,0.857142857,0.824954405
647,1,1,0,0,-9,-9,-9,-9
1047,1,1,0,0,-9,-9,-9,-9
661,3,3,0,0,-9,1.381926996,-9,-9
1007,1,1,0,0,-9,-9,-9,-9
117,21,21,0,0,79.9047619,0.755553888,0.894029579,0.92524081
195,22,22,0,0,50,1.304790918,1.181148787,1.193656658
690,9,9,0,0,-9,1.061387399,1.097678441,1.2408029
477,3,3,0,0,-9,0.595119036,1.440968039,1.58771324
272,31,31,0,0,67.74193548,0.690494025,1.14157459,1.086393046
617,3,3,0,0,-9,0.276385399,1.16368667,1.037491633
746,3,3,0,0,-9,0.759202798,1.010362971,1.010362971
409,1,1,0,0,-9,-9,-9,-9
410,3,3,0,0,-9,0.763762616,1.037491633,1.154700538
9004,3,0,3,0,-9,1.233220716,0.385694608,0.445361771
463,16,16,0,0,48.125,1.297533718,0.743833302,0.73271088
681,10,10,0,0,5040.8,1.218349293,1.165613981,1.211703339
498,25,25,0,0,97.32,1.038460399,1.08309741,1.028542658
269,3,3,0,0,-9,0.433012702,1.312334646,1.312334646
934,1,1,0,0,-9,-9,-9,-9
896,4,4,0,0,-9,0.78062475,0.901387819,1.130196333
557,1,1,0,0,-9,-9,-9,-9
96,359,359,0,0,3774.576602,0.943014192,1.173018216,1.166043985
307,1,1,0,0,-9,-9,-9,-9
1051,2,2,0,0,-9,-9,-9,-9
243,5,5,0,0,-9,1.321930407,0.848018751,0.897527468
467,21,21,0,0,134,0.999716513,0.951458584,0.953793595
140,43,43,0,0,64.48837209,0.930432391,1.144795656,1.132481469
1029,1,1,0,0,-9,-9,-9,-9
222,17,17,0,0,110.8823529,0.703888114,1.117931318,1.20778319
856,2,2,0,0,-9,-9,-9,-9
38,63,63,0,0,182.047619,0.849502989,1.032048096,1.024101673
426,20,20,0,0,117.8,1.339542832,1.30104125,1.135049745
296,1,1,0,0,-9,-9,-9,-9
946,1,1,0,0,-9,-9,-9,-9
1190,1,1,0,0,-9,-9,-9,-9
50,131,131,0,0,1714.603053,0.936842149,1.132033829,1.316067342
329,1,1,0,0,-9,-9,-9,-9
643,1,1,0,0,-9,-9,-9,-9
433,20,20,0,0,97.4,1.048510849,1.250692329,1.251245916
683,1,1,0,0,-9,-9,-9,-9
644,2,2,0,0,-9,-9,-9,-9
1031,1,1,0,0,-9,-9,-9,-9
508,6,6,0,0,-9,0.73479967,0.711458249,0.678141979
262,27,27,0,0,80.81481481,0.65019518,0.711458249,0.729251171
991,2,2,0,0,-9,-9,-9,-9
122,30,30,0,0,275.1333333,1.029428104,1.348695372,1.350246451
9005,2,2,0,0,-9,-9,-9,-9
326,7,7,0,0,-9,1.196828291,0.962432331,0.989743319
189,55,55,0,0,78.98181818,0.824170006,0.915625367,0.949216363
320,20,20,0,0,41.8,0.646988215,1.004875154,1.009012424
490,6,6,0,0,-9,0.563656219,1.067187373,1.059841445
408,26,26,0,0,93.76923077,1.228325398,1.167091759,1.267342731
1033,1,1,0,0,-9,-9,-9,-9
264,12,12,0,0,46,0.912633171,1.119512451,1.169072144
596,8,8,0,0,-9,0.704339229,1.276569477,1.360827635
801,1,1,0,0,-9,-9,-9,-9
671,5,5,0,0,-9,1.019803903,0.973328527,0.935599412
881,6,6,0,0,-9,0.865022479,0.856956825,0.904272267
734,14,14,0,0,88.57142857,1.119743958,1.172467962,1.285218158
33,1,1,0,0,-9,-9,-9,-9
512,17,17,0,0,130.4117647,1.365985708,1.510958779,1.526929577
957,1,1,0,0,-9,-9,-9,-9
1125,3,3,0,0,-9,1.290994449,1.113404429,1.266217116
833,4,4,0,0,-9,1.060660172,0.856956825,0.881670999
750,1,1,0,0,-9,-9,-9,-9
1038,6,6,0,0,-9,0.73479967,1.218349293,1.247219129
637,6,6,0,0,-9,1.111024302,0.906014171,0.954758936
598,3,3,0,0,-9,1.010362971,1.105541597,0.721687836
253,15,15,0,0,112.2666667,0.903542411,1.235137565,1.248066281
742,1,1,0,0,-9,-9,-9,-9
478,1,1,0,0,-9,-9,-9,-9
479,6,6,0,0,-9,1.299038106,0.987455949,0.811960454
777,1,1,0,0,-9,-9,-9,-9
529,2,2,0,0,-9,-9,-9,-9
544,15,15,0,0,86.93333333,1.215181742,1.037491633,1.07890376
147,18,18,0,0,74.05555556,0.877971146,1.30341136,1.344609463
919,3,3,0,0,-9,0.759202798,0.663324958,-9
620,8,8,0,0,-9,0.992156742,1.318669363,1.222020185
347,31,31,0,0,73.38709677,1.290423383,1.030325312,1.129616213
659,2,2,0,0,-9,-9,-9,-9
621,3,3,0,0,-9,0.799305254,0.862006703,0.897527468
16,689,689,0,0,703.6719884,0.781859193,0.781686743,0.830187938
772,6,6,0,0,-9,1.224035902,0.861616081,0.861616081
574,1,1,0,0,-9,-9,-9,-9
321,11,11,0,0,106.2727273,0.546873155,0.834434534,1.110384864
698,2,2,0,0,-9,-9,-9,-9
660,1,1,0,0,-9,-9,-9,-9
685,8,8,0,0,-9,0.544862368,1.376931998,1.431763937
1045,1,1,0,0,-9,-9,-9,-9
903,4,4,0,0,-9,0.863767185,1.274754878,1.359738537
287,64,64,0,0,63.03125,1.262867124,0.737273601,0.727503979
236,90,90,0,0,94.97777778,0.889583062,1.148687476,1.113896939
267,7,7,0,0,-9,0.771792242,1.046739349,1.310767807
29,86,86,0,0,83.93023256,0.686631353,0.99853266,0.956658836
209,9,9,0,0,-9,0.895806416,1.179415282,1.206783548
757,6,6,0,0,-9,1.187317237,1.443852743,1.324436571
1150,1,1,0,0,-9,-9,-9,-9
1083,2,2,0,0,-9,-9,-9,-9
694,1,1,0,0,-9,-9,-9,-9
532,1,1,0,0,-9,-9,-9,-9
849,1,1,0,0,-9,-9,-9,-9
625,10,10,0,0,66,1.166190379,0.929465075,1.202123915
846,1,1,0,0,-9,-9,-9,-9
551,4,4,0,0,-9,1.030776406,0.853749898,1.108869621
211,10,10,0,0,52.6,0.93240281,0.607762289,0.726291952
506,6,6,0,0,-9,1.089724736,0.978057883,0.934485896
642,2,2,0,0,-9,-9,-9,-9
27,7,7,0,0,-9,0.257539377,1.1627729,1.175320191
173,6,6,0,0,-9,0.996521729,1.091013941,0.899826973
950,1,1,0,0,-9,-9,-9,-9
1050,1,1,0,0,-9,-9,-9,-9
1062,1,1,0,0,-9,-9,-9,-9
453,1,1,0,0,-9,-9,-9,-9
1186,1,1,0,0,-9,-9,-9,-9
1183,2,2,0,0,-9,-9,-9,-9
1071,2,2,0,0,-9,-9,-9,-9
133,53,53,0,0,76.1509434,0.268826544,0.859203001,0.782322377
866,1,1,0,0,-9,-9,-9,-9
1131,1,1,0,0,-9,-9,-9,-9
180,1,1,0,0,-9,-9,-9,-9
55,95,95,0,0,131.7157895,0.89241184,0.948289842,1.193371026
1024,2,2,0,0,-9,-9,-9,-9
702,1,1,0,0,-9,-9,-9,-9
1165,1,1,0,0,-9,-9,-9,-9
657,7,7,0,0,-9,0.899971655,0.70980739,0.673855795
1048,1,1,0,0,-9,-9,-9,-9
1054,1,1,0,0,-9,-9,-9,-9
121,1,1,0,0,-9,-9,-9,-9
1161,1,1,0,0,-9,-9,-9,-9
854,2,2,0,0,-9,-9,-9,-9
812,4,4,0,0,-9,1.297533718,1.111024302,0.704339229
501,2,2,0,0,-9,-9,-9,-9
1108,1,1,0,0,-9,-9,-9,-9
758,2,2,0,0,-9,-9,-9,-9
416,2,2,0,0,-9,-9,-9,-9
914,1,1,0,0,-9,-9,-9,-9
902,1,1,0,0,-9,-9,-9,-9
1174,1,1,0,0,-9,-9,-9,-9
415,8,8,0,0,-9,1.274371782,0.903507903,0.981330833
497,8,8,0,0,-9,0.814300889,1.472537723,1.546134711
335,90,90,0,0,3812.355556,0.709633882,0.822596736,0.790758651
612,11,11,0,0,92.72727273,1.355086835,0.945714016,1.002766257
1049,1,1,0,0,-9,-9,-9,-9
839,2,2,0,0,-9,-9,-9,-9
303,1,1,0,0,-9,-9,-9,-9
994,1,1,0,0,-9,-9,-9,-9
979,1,1,0,0,-9,-9,-9,-9
